01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D81;Vwz_D81;Bel_TBS32;Vwz_TBS32;Bel_TBS35;Vwz_TBS35;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF35;Vwz_TF35;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24;Bel_V51;Vwz_V51;Bel_V82;Vwz_V82;Bel_VK1_Stoer;Vwz_VK1_Stoer;Bel_VK2_Stoer;Vwz_VK2_Stoer;Bel_VK3_Stoer;Vwz_VK3_Stoer;Bel_VK4_Stoer;Vwz_VK4_Stoer
20.03.2022 16:00;36;333600;32;268800;34;214800;1;600;5;5400;0;0;11;10800;7;5400;10;6600;3;4800;23;22200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.03.2022 17:00;55;452400;59;630000;39;301200;2;1200;2;1200;2;2400;8;9600;6;3600;6;5400;3;3000;20;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.03.2022 18:00;55;571800;52;412200;41;270600;5;5400;8;8400;2;1200;6;7800;7;4800;17;12000;2;1200;19;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.03.2022 19:00;24;175800;36;349200;32;216600;1;1800;6;5400;2;1200;4;5400;1;600;9;6600;4;3000;15;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.03.2022 20:00;16;169200;27;221400;20;201000;1;600;2;1200;1;600;2;1200;1;600;9;6600;1;600;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.03.2022 21:00;20;156600;25;206400;18;121200;0;0;0;0;0;0;1;600;0;0;3;2400;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.03.2022 22:00;4;51000;7;57000;4;18600;0;0;1;600;0;0;0;0;0;0;1;600;0;0;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.03.2022 23:00;4;43800;9;97800;7;27600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 00:00;2;28200;3;42000;5;28200;0;0;1;600;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 01:00;2;15000;4;55200;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 02:00;1;3000;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 03:00;1;12000;2;14400;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 04:00;2;27600;1;0;3;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 05:00;7;91200;12;99600;9;43800;0;0;0;0;0;0;1;600;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 06:00;17;272400;30;990000;18;478800;1;600;1;3600;0;0;6;7200;1;600;5;4200;0;0;7;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 07:00;67;1251000;74;1490400;64;953400;4;2400;13;12000;0;0;10;10800;7;5400;24;21000;2;3000;21;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 08:00;63;1227600;74;1256400;92;1210200;1;1200;11;9600;1;600;10;9000;5;3600;19;13800;1;600;24;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 09:00;61;906600;86;1490400;55;837000;3;1800;10;10800;1;2400;7;6000;6;4200;10;6600;1;600;9;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 10:00;53;987000;62;930000;53;906000;0;0;6;3600;1;600;12;8400;5;3600;16;16200;1;0;20;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 11:00;55;1006800;103;1735800;53;496200;6;9600;4;4200;1;600;5;3600;13;9000;18;12600;2;2400;20;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 12:00;90;1285800;119;2041200;55;475800;4;3600;14;10800;0;0;10;8400;9;6600;25;19200;3;2400;16;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 13:00;97;1296000;130;1699200;83;678600;4;4200;11;16800;4;3000;10;9000;7;4800;27;21000;5;3000;27;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 14:00;75;1175400;103;1501800;55;660000;4;3000;15;12600;1;600;8;7200;10;9600;15;9600;5;3600;28;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 15:00;135;1596000;152;2341800;80;829200;5;4800;16;13800;1;600;9;8400;4;3000;26;24000;2;1800;25;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 16:00;99;2022600;237;2419200;66;844800;9;6600;7;6000;3;3000;10;12000;21;16200;24;16800;6;5400;24;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 17:00;92;1339200;128;2184000;63;679800;6;3600;12;12000;3;1800;11;12000;11;9600;28;21600;2;1200;32;28800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 18:00;70;1506600;104;1608000;50;627000;2;2400;9;6000;1;600;11;13800;5;3000;24;17400;3;2400;30;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 19:00;58;1015800;56;1267800;32;393600;2;2400;8;6000;1;2400;10;9000;7;5400;19;15000;2;1800;20;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 20:00;39;553200;48;778200;30;336000;0;0;4;2400;1;1200;4;3000;3;2400;14;10800;0;0;8;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 21:00;35;257400;35;211800;15;103800;1;600;3;1800;0;0;3;1800;3;1800;10;7800;0;0;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 22:00;22;175800;31;337800;8;16200;0;0;0;0;0;0;0;0;1;600;3;2400;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2022 23:00;8;118200;7;96600;5;15600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 00:00;4;49200;8;112200;3;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 01:00;1;16200;2;28200;5;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 02:00;0;0;2;26400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 03:00;0;0;2;13800;1;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 04:00;0;0;3;46200;2;15000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 05:00;8;57000;13;124200;7;69600;0;0;0;0;0;0;1;600;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 06:00;24;478800;38;576000;32;424200;0;0;3;3000;0;0;3;3000;2;1200;4;2400;0;0;8;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 07:00;69;1208400;81;1483200;56;999000;4;2400;7;7200;1;1200;13;11400;16;13200;15;12000;1;600;25;20400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 08:00;80;1125000;98;1906800;71;1142400;5;3600;7;6000;3;3600;9;5400;11;8400;17;15600;1;600;16;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 09:00;70;1041000;86;1508400;41;753600;0;0;5;3600;1;1200;6;4200;1;600;17;11400;0;0;19;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 10:00;60;945600;74;1261200;41;339000;2;1200;9;9000;1;600;8;9000;4;4800;16;11400;0;0;18;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 11:00;84;1408800;92;1514400;47;375000;20;33000;15;10800;2;1200;6;4200;24;19200;17;13200;7;5400;16;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 12:00;80;1297200;90;1335600;59;476400;14;16800;12;10800;1;1800;7;5400;12;10800;30;24000;4;4200;16;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 13:00;118;1503600;123;1479000;71;591000;5;4200;13;11400;3;2400;16;15000;11;8400;18;12000;2;1200;17;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 14:00;103;1212600;118;1808400;65;505800;6;4800;9;6600;1;1800;11;9000;14;10800;16;10800;4;3000;26;22200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 15:00;129;1695000;157;2230200;56;532800;5;3600;13;12600;2;3000;9;10200;15;15600;30;25800;1;600;17;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 16:00;86;1480200;143;2194800;74;763200;6;6600;12;13200;0;0;15;11400;11;8400;19;13800;3;2400;33;26400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 17:00;79;1259400;94;1537200;79;913800;2;1200;12;9000;3;1800;16;10800;10;8400;27;21000;3;1800;33;27600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 18:00;57;954000;93;1753200;58;630000;6;4200;8;7800;1;1200;17;17400;7;4200;25;19800;2;1200;27;20400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 19:00;57;917400;72;1326600;28;386400;6;3600;7;6000;1;600;13;11400;8;4800;15;10800;4;3600;21;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 20:00;52;706800;56;756600;25;255600;4;2400;5;5400;0;0;1;2400;5;3000;6;4200;0;0;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 21:00;32;226800;38;335400;29;174600;1;1200;1;600;0;0;5;4200;1;600;2;2400;4;3000;5;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 22:00;25;196200;21;190200;19;101400;0;0;3;2400;0;0;2;2400;0;0;5;4200;1;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2022 23:00;6;48600;7;89400;4;46800;0;0;1;1800;0;0;0;0;2;1200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 00:00;2;29400;2;29400;3;25200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 01:00;1;15000;3;41400;3;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 02:00;3;44400;3;39000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 03:00;0;0;0;0;2;27600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 04:00;1;11400;1;13200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 05:00;5;46800;13;102600;9;100800;0;0;1;600;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 06:00;15;349200;32;580200;30;742200;0;0;2;1800;0;0;5;5400;0;0;7;6600;0;0;10;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 07:00;63;1383000;67;1388400;57;1002000;6;3600;8;10800;0;0;16;14400;12;10200;19;13200;0;0;23;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 08:00;68;944400;88;1380600;62;1095000;3;2400;10;15000;2;1800;6;3600;12;9600;14;10800;1;600;11;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 09:00;59;917400;93;1686000;41;832200;3;1800;9;7200;2;1200;7;8400;10;7800;11;7800;1;600;22;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 10:00;57;988800;58;1168800;61;555000;2;1200;10;9000;1;600;3;1800;3;1800;16;13800;1;600;13;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 11:00;79;1065600;104;1733400;63;691800;10;7800;12;14400;1;600;6;4800;15;12000;20;16800;0;0;16;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 12:00;83;1215600;153;1991400;42;461400;7;8400;8;9600;0;0;10;7800;11;9000;16;13800;5;5400;17;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 13:00;134;1790400;175;1428600;71;768600;13;15000;6;6000;3;3600;15;14400;11;8400;20;14400;4;2400;28;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 14:00;96;1342200;120;1835400;63;711000;6;4800;11;9000;3;3000;9;6600;9;6000;20;18600;2;1800;27;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 15:00;131;1273800;131;2025000;77;764400;10;9000;16;12000;4;3000;10;8400;15;10200;28;24000;4;3000;30;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 16:00;96;1470000;142;2406000;67;682800;7;4200;16;23400;2;3000;20;30000;15;10200;27;21000;6;4200;28;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 17:00;78;1305600;133;2188200;69;543000;3;2400;11;9000;2;1200;12;12600;8;6600;33;26400;4;3000;35;31800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 18:00;75;1280400;109;1811400;67;774000;1;600;9;6600;0;0;9;5400;5;3000;24;17400;2;1800;34;28800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 19:00;49;978000;64;1415400;33;453000;5;4200;10;9600;1;1800;16;13800;6;5400;20;15600;0;0;28;22200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 20:00;40;510600;44;420000;34;131400;1;600;5;4800;3;2400;2;2400;4;3000;10;6600;3;3000;8;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 21:00;31;258000;38;295800;39;130800;2;1200;0;0;1;600;1;1200;1;600;0;0;3;2400;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 22:00;24;213000;19;173400;13;117600;3;1800;2;1200;0;0;0;0;3;1800;8;6600;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2022 23:00;12;135600;14;160200;9;43200;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 00:00;1;14400;5;48000;5;55800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 01:00;2;27000;3;42000;3;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 02:00;1;13800;1;14400;2;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 03:00;0;0;1;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 04:00;0;0;3;1200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 05:00;9;75600;14;112800;8;93600;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 06:00;24;377400;32;634800;25;643800;0;0;5;4800;0;0;2;1800;0;0;9;6600;0;0;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 07:00;66;1202400;63;1222800;77;676800;9;6000;9;9600;0;0;10;7200;14;11400;16;10200;0;0;17;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 08:00;65;918600;72;1229400;74;1075800;3;1800;8;9000;0;0;7;6600;8;7200;19;13200;2;1200;22;19800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 09:00;83;1210800;88;1474800;39;673200;0;0;11;13200;3;1800;9;5400;2;1200;17;13800;3;1800;28;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 10:00;69;978600;87;1123800;48;357000;1;600;10;6000;0;0;6;4200;2;1200;20;14400;1;600;17;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 11:00;70;996000;101;1326600;52;482400;17;18000;4;2400;1;600;6;4200;19;15600;13;10800;1;600;12;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 12:00;69;911400;110;1609200;40;492000;5;3000;9;9000;2;1200;15;12600;10;7200;15;12000;2;1200;20;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 13:00;85;1160400;122;1522200;57;539400;6;5400;18;17400;2;1200;13;11400;14;10800;32;28200;2;1200;36;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 14:00;119;1312200;122;2019000;69;599400;10;8400;13;11400;3;3000;15;11400;20;18600;23;17400;5;3600;25;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 15:00;128;1657200;155;2007000;64;698400;2;1200;16;15600;2;1200;11;13200;4;2400;21;15000;4;3000;23;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 16:00;87;1445400;142;2132400;73;850800;6;4200;15;11400;2;1200;8;7200;10;6000;23;16800;8;6000;24;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 17:00;89;1599600;109;2097600;83;778200;6;4200;18;14400;0;0;7;4200;8;6000;34;25800;1;600;25;19800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 18:00;71;1037400;126;1794000;67;691800;3;1800;12;14400;3;3000;10;7200;10;7800;24;18000;4;2400;25;20400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 19:00;58;1526400;63;1321200;49;787200;2;1200;11;9600;1;4800;6;7200;4;2400;15;11400;2;1200;19;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 20:00;67;816000;54;638400;30;198600;3;3000;3;3000;0;0;5;5400;6;4800;15;12000;0;0;11;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 21:00;17;138600;61;336000;15;112800;1;1200;2;1200;1;1800;5;7200;3;2400;10;7800;1;600;10;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 22:00;31;240000;33;288000;16;124200;2;1200;2;1200;0;0;1;600;4;2400;2;1200;1;600;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 23:00;9;101400;12;93600;11;66600;0;0;1;600;0;0;0;0;0;0;3;2400;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 00:00;4;26400;3;27000;4;49200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 01:00;0;0;1;13800;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 02:00;1;4200;2;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 04:00;1;15000;3;43200;2;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 05:00;4;40800;11;66600;4;39000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 06:00;17;342600;27;659400;28;643800;0;0;4;3000;1;600;0;0;0;0;10;7800;0;0;5;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 07:00;51;948600;54;1205400;63;1025400;5;5400;7;9000;0;0;9;5400;7;4800;28;22200;0;0;24;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 08:00;58;1189200;73;1771800;64;816600;2;1200;10;7800;1;600;21;21600;5;3000;19;14400;0;0;19;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 09:00;80;903000;95;1648800;49;874800;1;600;14;18600;0;0;11;9600;5;3000;18;15600;0;0;27;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 10:00;56;627600;76;1245600;66;988200;3;2400;9;6600;3;1800;8;8400;2;1200;16;10800;2;1200;29;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 11:00;102;1335600;134;1567200;50;1089000;23;24600;17;13800;1;600;10;11400;17;15000;17;12000;2;1200;22;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 12:00;102;1596000;126;2302800;91;664200;13;13200;15;17400;2;1200;19;18000;12;8400;31;30600;2;1200;31;25200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 13:00;93;1953000;331;2320200;66;1061400;2;1200;1;600;2;1200;5;5400;9;6600;17;13800;3;1800;12;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 14:00;110;1996200;210;2382600;91;1110000;7;7200;16;12000;10;12000;13;14400;12;9000;21;16800;8;6600;36;33000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 15:00;101;1761600;134;2229600;100;1111800;4;3000;17;19200;1;600;7;5400;9;6600;30;25200;1;600;37;32400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 16:00;80;1401600;179;2010600;80;1179000;9;5400;15;15600;3;2400;28;31200;13;9000;40;37800;3;1800;34;28800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 17:00;79;1423800;100;1932000;84;924000;8;5400;11;9600;2;1200;4;2400;9;6600;26;22200;5;3600;35;29400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 18:00;62;1265400;101;1824600;67;581400;6;6000;20;25800;3;2400;10;9000;8;5400;26;20400;6;5400;26;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 19:00;50;1165800;54;1050600;36;543600;0;0;6;6000;1;600;7;5400;1;600;19;15000;3;2400;23;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 20:00;44;571800;49;651600;28;424800;0;0;8;7200;1;600;3;2400;1;600;10;7800;1;600;5;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 21:00;29;210000;32;303600;24;158400;0;0;1;600;0;0;4;3000;1;600;6;5400;1;600;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 22:00;16;158400;22;235200;12;87600;1;600;2;1200;0;0;0;0;1;600;9;7200;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 23:00;15;144000;21;171000;10;59400;0;0;0;0;0;0;1;600;0;0;2;1200;1;600;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 00:00;6;70800;19;156600;7;51000;1;1200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 01:00;7;51600;8;104400;2;31200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 02:00;9;91200;10;102000;7;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
